"entity_name","review_group_id","entity_id","canonical_name","entity_status","conflicting_contributor_ids","confirmed","is_conflict","link_methods","Contributor.ID","n_contributions","total_amount","max_single_recipient","city","state","zip"
"PRIMA WASTE MANAGEMENT, INC. (FERNANDO VASQUEZ)","org_rg_8799","a6117c8b-1652-44f5-b21f-37edb026d749",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,10000,10000,"Downey","CA","90241-5620"
"PRIME THERAPEUTICS, LLC (ANTHONIO FIORE)","org_rg_8800","5866780f-6c19-49a9-a9b3-d0c7087f3452",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,25000,25000,"Saint Paul","MN","55121-2498"
"PRIME THERAPEUTICS, LLC(ANTHONIO FIORE)","org_rg_8800","5866780f-6c19-49a9-a9b3-d0c7087f3452",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,1500,25000,"Eagan","MN","55121"
"SAN FRANCISCO FIRE CREDIT UNION","org_rg_8803","2d1d76a8-e832-4fab-92f2-6d46f6fda7c6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,9800,10000,"San Francisco","CA","94118"
"SAN FRANCISCO FIRE CREDIT UNION (INDEP EXPENDITURE ACCOUNT)","org_rg_8803","2d1d76a8-e832-4fab-92f2-6d46f6fda7c6",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,200,10000,"San Francisco","CA","94118"
"THE WONDERFUL COMPANY LLC","org_rg_8813","0bb73a70-9005-405b-ba80-6bfa2f092b17",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v4",NA,1,2500,7500,"Los Angeles","CA","90064"
"THE WONDERFUL COMPANY LLC (STEWART A. RESNICK)","org_rg_8813","0bb73a70-9005-405b-ba80-6bfa2f092b17","THE WONDERFUL COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v4",NA,1,7500,7500,"Los Angeles","CA","90064"
"ADVANCED NETWORK INC. (ANI)","org_rg_8826","0caf9579-30a3-4c0a-9c1f-396777210bed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,999,5000,"San Diego","CA","92126"
"ADVANCED NETWORK, INC.","org_rg_8826","0caf9579-30a3-4c0a-9c1f-396777210bed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"San Diego","CA","92126"
"AFFIRMED HOUSING GROUP","org_rg_8827","54ba4a5a-fd95-4b1f-b0a8-8dc5e5f686fe",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,10000,10000,"San Diego","CA","92127-1407"
"AFFIRMED HOUSING GROUP INC.","org_rg_8827","54ba4a5a-fd95-4b1f-b0a8-8dc5e5f686fe",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,9800,10000,"San Diego","CA","92128"
"AL MALAIKAH AUDITORIUM CO","org_rg_8828","489a5028-6601-424b-972e-d6df52cee57a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2500,5000,"Los Angeles","CA","90007"
"AL MALAIKAH AUDITORIUM COMPANY","org_rg_8828","489a5028-6601-424b-972e-d6df52cee57a",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Los Angeles","CA","90007"
"ALPHA IN BAY, INC.","org_rg_8830","a5810bac-8224-415d-baa8-c3c89963222b",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5900,"Cupertino","CA","95014"
"ALPHA IN BAY, LLC","org_rg_8830","a5810bac-8224-415d-baa8-c3c89963222b",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,5900,"San Jose","CA","95128"
"AMERICAN ADVANCED MANAGEMENT INC.","org_rg_8831","b75ea3a3-4f0f-49d4-8288-bf50deb18005",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2500,5000,"Modesto","CA","95354-1247"
"AMERICAN ADVANCED MANAGEMENT, INC.","org_rg_8831","b75ea3a3-4f0f-49d4-8288-bf50deb18005",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Modesto","CA","95354"
"COMMON ENERGY","org_rg_8858","a8b0aee6-e50f-49d6-88f2-8f5cdb615b5f",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,9800,9800,"New York","NY","10013"
"COMMON ENERGY LLC","org_rg_8858","a8b0aee6-e50f-49d6-88f2-8f5cdb615b5f",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,9800,"New York","NY","10014-9409"
"CROWN REALTY PROPERTY MANAGEMENT","org_rg_8860","779fa82c-06fc-424a-9398-07b7097159ba",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,4131,8376,"Napa","CA","94558"
"CROWN REALTY PROPERTY MGMT","org_rg_8860","779fa82c-06fc-424a-9398-07b7097159ba",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,4245,8376,"Napa","CA","94558"
"EDISON INTERNATIONAL AND AFFILIATED ENTITIES / SOUTHERN CALIFORNIA EDISON","org_rg_8869","07b783bb-694a-46bc-9e64-4e60b2defeda",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,5900,"Rosemead","CA","91770"
"EDISON INTERNATIONAL AND AFFILIATED ENTITIES SOUTHERN CALIFORNIA EDISON","org_rg_8869","07b783bb-694a-46bc-9e64-4e60b2defeda",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,4150,5900,"Rosemead","CA","91770"
"FOWLER PACKING","org_rg_8879","79359c79-d846-47ea-879e-43d8bb2935cc",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,6045,25000,"Fresno","CA","93725"
"FOWLER PACKING COMPANY INC.","org_rg_8879","79359c79-d846-47ea-879e-43d8bb2935cc","FOWLER PACKING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5 | map1_bridge",NA,1,25000,25000,"Fresno","CA","93725"
"FOWLER PACKING COMPANY, INC.","org_rg_8879","79359c79-d846-47ea-879e-43d8bb2935cc","FOWLER PACKING COMPANY","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge",NA,1,10000,25000,"Fresno","CA","93725-8905"
"KOOTH USA LLC (LAURA TULLY)","org_rg_8892","ee54d2a5-663a-41af-9d50-9d872512d803",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,25000,25000,"Chicago","IL","60607-2377"
"KOOTH USA, LLC","org_rg_8892","ee54d2a5-663a-41af-9d50-9d872512d803",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,1500,25000,"Chicago","IL","60607"
"L.A. TAXI COOPERATIVE, INC. DBA YELLOW CAB","org_rg_8893","bca79d8d-da16-4dc6-a371-a329be6ae394",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,5900,"Gardena","CA","90249"
"L.A. TAXI COOPERATIVE, INC., DBA YELLOW CAB","org_rg_8893","bca79d8d-da16-4dc6-a371-a329be6ae394",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,5900,"Torrance","CA","90504"
"MCDONALD'S USA LLC, INCLUDING MCDONALD'S CORPORATION(LAUREN AGUILAR)","org_rg_8899","1c852fd9-2df5-417b-bbab-d8443b50b802",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Chicago","IL","60607"
"MCDONALD'S USA, LLC INCLUDING MCDONALD'S CORPORATION","org_rg_8899","1c852fd9-2df5-417b-bbab-d8443b50b802",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2000,5000,"Chicago","IL","60607"
"MERUELO ENTERPRISES INC. (ALEX MERUELO)","org_rg_8902","1bce132f-a3d6-462d-ab12-19ae064be090",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,10000,20000,"Downey","CA","90241-5560"
"MERUELO ENTERPRISES, INC.","org_rg_8902","1bce132f-a3d6-462d-ab12-19ae064be090",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,20000,20000,"Downey","CA","90241"
"NRG ENERGY INC.","org_rg_8911","188798d0-efb4-4818-be81-b126db187293",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,12500,12500,"Princeton","NJ","08540-6023"
"NRG ENERGY, INC.","org_rg_8911","188798d0-efb4-4818-be81-b126db187293",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2000,12500,"Princeton","NJ","08540"
"PRIME DIRT INC.","org_rg_8924","c934ea9e-240e-4dac-ac0e-91ebe8c15f07",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,1000,6000,"Woodlake","CA","93286"
"PRIME-DIRT","org_rg_8924","c934ea9e-240e-4dac-ac0e-91ebe8c15f07",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2500,6000,"Woodlake","CA","93286"
"PRIME-DIRT, INC.","org_rg_8924","c934ea9e-240e-4dac-ac0e-91ebe8c15f07",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,6000,6000,"Woodlake","CA","93286"
"RAI SERVICES CO","org_rg_8926","5e6cf7bc-7571-4d0e-9058-282d0d704250",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Winston-Salem","NC","27101"
"RAI SERVICES COMPANY","org_rg_8926","5e6cf7bc-7571-4d0e-9058-282d0d704250",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2000,5000,"Winston-Salem","NC","27101"
"SIGHTGLASS MANAGEMENT","org_rg_8939","5bf22094-b017-4cbb-94a6-7a6cbce5c03d","SIGHT GLASS MANAGEMENT","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5",NA,1,10000,10000,"Alameda","CA","94502-8009"
"SIGHTGLASS MANAGEMENT, INC.","org_rg_8939","5bf22094-b017-4cbb-94a6-7a6cbce5c03d",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,2500,10000,"Alameda","CA","94502"
"SIGNAL HILL PETROLEUM","org_rg_8940","66e893c1-5e9e-49d1-82c3-146a7ba981b8",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Signal Hill","CA","90755-2008"
"SIGNAL HILL PETROLEUM INC.","org_rg_8940","66e893c1-5e9e-49d1-82c3-146a7ba981b8",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5000,5000,"Signal Hill","CA","90755"
"SOUTH CORD MANAGEMENT LLC (ELLIOT LEWIS)","org_rg_8943","11581042-9d09-4d92-b269-de78d671b643",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,10000,10000,"Long Beach","CA","90802-2349"
"SOUTH CORD MANAGEMENT, LLC","org_rg_8943","11581042-9d09-4d92-b269-de78d671b643",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,10000,"Long Beach","CA","90802"
"SUTTER EAST BAY MEDICAL GROUP","org_rg_8945","c0fef8bd-bc3d-45be-af2b-5803e95fb36a",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,3500,30000,"Lafayette","CA","94549"
"SUTTER EAST BAY MEDICAL GROUP INC.","org_rg_8945","c0fef8bd-bc3d-45be-af2b-5803e95fb36a","SUTTER MEDICAL GROUP","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5",NA,1,30000,30000,"Oakland","CA","94609-3108"
"SUTTER NORTH MEDICAL GROUP","org_rg_8946","c0fef8bd-bc3d-45be-af2b-5803e95fb36a",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,3500,25000,"Yuba City","CA","95991"
"SUTTER NORTH MEDICAL GROUP INC.","org_rg_8946","c0fef8bd-bc3d-45be-af2b-5803e95fb36a","SUTTER MEDICAL GROUP","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5",NA,1,25000,25000,"Yuba City","CA","95991-5005"
"TAYLOR FRESH FOODS","org_rg_8949","1e02fe45-40bc-4989-bfdf-31000a0a11ed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,500,39200,"Salinas","CA","93901"
"TAYLOR FRESH FOODS, INC.","org_rg_8949","1e02fe45-40bc-4989-bfdf-31000a0a11ed",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5","1476855",1,39200,39200,"Salinas","CA","93901-4449"
"TELACU INDUSTRIES","org_rg_8950","4c1fc0e2-e89a-4486-95ad-7c67acb66636","TELACU INDUSTRIES","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5",NA,1,1000,5900,"Commerce","CA","90022"
"TELACU INDUSTRIES INC","org_rg_8950","4c1fc0e2-e89a-4486-95ad-7c67acb66636",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,5900,5900,"Los Angeles","CA","90022"
"TRC OPERATING COMPANY","org_rg_8954","38efea8c-e2e9-4098-b037-59c0b32443cf",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,1000,9800,"Taft","CA","93268"
"TRC OPERATING COMPANY INC.","org_rg_8954","38efea8c-e2e9-4098-b037-59c0b32443cf",NA,"new_entity",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,9800,9800,"Taft","CA","93268"
"US RENAL CARE INC","org_rg_8955","4aabcee0-2f9f-4643-8db7-7f7585f72adc",NA,"adding_to_existing",FALSE,FALSE,FALSE,"exact_name_v5",NA,1,450,5000,"Plano","TX","75024"
"US RENAL CARE, INC.","org_rg_8955","4aabcee0-2f9f-4643-8db7-7f7585f72adc","US RENAL CARE","adding_to_existing",FALSE,TRUE,FALSE,"exact_name_v5",NA,1,5000,5000,"Plano","TX","75024"
"SAN JOAQUIN RIVER RANCH LLC","org_rg_8968","dcd3eac5-0549-46c5-a43c-6d3ff2bf6c84",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,5000,"Fresno","CA","93720"
"SAN JOAQUIN WEST RANCH","org_rg_8968","fc5b359f-9fd2-4333-b5fd-fca07b859453",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,250,5000,"Firebaugh","CA","93622"
"ACE DEVELOPMENT COMPANY LLC(ANDRES GLUSKI)","org_rg_8970","094dea22-20ba-4b26-86e2-6caa8b5b1672",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5900,5900,"SALT LAKE CITY","UT","84106"
"OCEAN DEVELOPMENT, INC.","org_rg_8970","6cc7bd24-14c3-48a7-a9e8-33d5dd7f2e34",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1200,5900,"Huntington Beach","CA","92649"
"PACIFIC COAST COMPANIES INC.","org_rg_8971","c72ba615-d8d5-4433-9d61-0ae231be864b",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,39200,39200,"Rancho Cordova","CA","95670"
"PACIFIC COAST COMPANIES, INC., PACIFIC COAST BUILDING PRODUCTS","org_rg_8971","0144e469-c7f3-4ebd-a598-b9947daa6831",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,39200,"Rancho Cordova","CA","95741"
"DWO ENTERPRISES, INC.","org_rg_8977","0b7f8ad5-cab7-41e6-b014-43b9cde50fd4",NA,"adding_to_existing",FALSE,TRUE,FALSE,"internal_fuzzy",NA,1,39200,39200,"Rancho Santa Fe","CA","92091"
"G3 ENTERPRISES","org_rg_8977","a5d0366b-c20c-4ee0-ac98-4b1d49bbacca",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,150,39200,"Modesto","CA","95358"
"GBH ENTERPRISES, INC.","org_rg_8977","0d9d898e-e975-4a45-955c-43f8fe640b9c",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,412.5,39200,"Victorville","CA","92395"
"J.G. ENTERPRISES","org_rg_8977","bb6043f9-b021-4070-911e-78952e504c77",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,300,39200,"Ridgecrest","CA","93555"
"JAVA ENTERPRISES","org_rg_8977","2437b9a9-2f23-4429-bd3b-af2d005f2df0",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,100,39200,"San Diego","CA","92129"
"JFS ENTERPRISES","org_rg_8977","df6855d2-b76a-4b59-92e7-bbeba44a4475",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1150,39200,"Fresno","CA","93711"
"MVK ENTERPRISES, INC.","org_rg_8977","b17bba89-996e-49a6-9579-c4624d1d282b",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,110,39200,"San Jose","CA","95124"
"SY ENTERPRISES, INC.","org_rg_8977","7734645f-1a19-4fdb-9d2a-019b8920061e",NA,"adding_to_existing",FALSE,TRUE,FALSE,"internal_fuzzy",NA,1,5000,39200,"San Ysidro","CA","92173"
"VB ENTERPRISES *","org_rg_8977","13bf55e3-2a14-4901-b844-8fb55593d690",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,684,39200,"Livermore","CA","94551"
"VOLK ENTERPRISES, INC.","org_rg_8977","9f3e3802-0976-4338-8faa-9503e8d68cb7",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,50,39200,"Alpharetta","GA","30004"
"WOOLF ENTERPRISES","org_rg_8977","9dc9f1d2-6450-44d3-b75d-b8d4a6d359ac",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,39200,"Fresno","CA","93711"
"SIERRA PACIFIC INDUSTRIES INC.","org_rg_8984","97cefdc9-e4a5-42dd-a7f4-875546aabee1",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,10000,10000,"Anderson","CA","96007-4908"
"SIERRA PACIFIC WEST INC.","org_rg_8984","212f5f0c-cca3-4300-a444-7962c34ef1ff",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,150,10000,"Vista","CA","92081"
"MEDIC AMBULANCE SERVICE AND AFFILIATES","org_rg_8985","1516bd17-d9e6-4979-afea-844c22461071",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,35000,"Vallejo","CA","94590"
"MEDIC AMBULANCE SERVICE INC.","org_rg_8985","da6b9fd4-b3f5-473f-90f3-cc388246fde0","MEDIC AMBULANCE SERVICE","adding_to_existing",FALSE,TRUE,FALSE,"internal_fuzzy",NA,1,35000,35000,"Vallejo","CA","94590-2408"
"D&N MANAGEMENT LLC (DOMINIC ASSALI)","org_rg_8987","a481bc7a-38b8-4fc0-9bb6-ac54e5eff65d",NA,"adding_to_existing",FALSE,TRUE,FALSE,"internal_fuzzy",NA,1,39200,40200,"Ceres","CA","95307-9527"
"NRD MANAGEMENT LLC (NATHAN DAVIT)","org_rg_8987","49c79503-240d-457c-83e5-3754373481aa",NA,"adding_to_existing",FALSE,TRUE,FALSE,"internal_fuzzy",NA,1,1000,40200,"Phoenix","AZ","85016-7849"
"VNR MANAGEMENT LLC(VIPUL DAYAL)","org_rg_8987","b8524b8c-dbd2-4126-842d-995e61b8adec",NA,"adding_to_existing",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,395,40200,"San Diego","CA","92131"
"BSK & ASSOCIATES","org_rg_8992","fe2f99ff-d545-45c5-9356-9e929bc55a0e",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1720,39200,"Fresno","CA","93727"
"F3 & ASSOCIATES, INC.","org_rg_8992","395c93bc-56cf-47b3-9ce5-602d9627f536",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1508,39200,"Benicia","CA","94510"
"FPL AND ASSOCIATES, INC.","org_rg_8992","eb733e22-a976-45d9-ad72-200145ef6002",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,794,39200,"Irvine","CA","92606"
"FRIEND & ASSOCIATES","org_rg_8992","1310845c-e52e-4e74-a93d-e5a66ffc6e13",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,250,39200,"Chicago","IL","60642"
"GIBBS & ASSOCIATES","org_rg_8992","7ae62021-396c-42a5-a24e-369bf76afa4b",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1000,39200,"Sacramento","CA","95814"
"JULES AND ASSOCIATES, INC. (JULES BUENABENTA)","org_rg_8992","b6220d4b-84eb-474b-a370-18b4c906107c",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,39200,39200,"Los Angeles","CA","90071-3336"
"JV AND ASSOCIATIES, INC.","org_rg_8992","f1a46487-54c3-4aa9-8a42-907f6a502866",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,105,39200,"Redwood City","CA","94062"
"RK & ASSOCIATES INC.","org_rg_8992","c37f07a9-7336-45c5-82f9-18f3b36877ae",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,266,39200,"Union City","CA","94587"
"WNC & ASSOCIATES INC.","org_rg_8992","2692788f-a64f-496f-bece-0ad2a1b8cb4b",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1500,39200,"Irvine","CA","92614"
"YEH AND ASSOCIATES","org_rg_8992","6d7ab8f5-9524-45c3-b2ee-4ee593171fe8",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,570,39200,"Grover Beach","CA","93433"
"LSMA MANAGEMENT INC.","org_rg_8993","44109b53-297b-4506-81a4-588ea6343b45",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,10000,10000,"Redlands","CA","92373-3145"
"MAG MANAGEMENT, INC.","org_rg_8993","e3d74091-d806-49c7-a6f6-cfe827599f34",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,2157,10000,"San Francisco","CA","94124-1233"
"MESA MANAGEMENT INC. AND AFFILIATED ENTITIES","org_rg_8993","a508980f-b23d-4856-9763-8e29dded82ef",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,3793.58,10000,"Newport Beach","CA","92660"
"BC ENGINEERING GROUP, INC.","org_rg_8994","122e2378-0858-48b9-bbef-d97639613859",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,622,10000,"Santa Rosa","CA","95403"
"JACOBS ENGINEERING GROUP INC.","org_rg_8994","afdcf8b5-6592-4a2e-8a25-35a27bb667b3",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,10000,10000,"Dallas","TX","75201-6850"
"COLUSA INDIAN COMMUNITY COUNCIL","org_rg_8995","6c97155d-4c48-48c5-bc50-c80f8ede80a9",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,39200,39200,"Colusa","CA","95932-4022"
"COLUSA INDIAN COMMUNITY COUNCIL/CACHIL DEHE BAND OF WINTUN INDIANS","org_rg_8995","ac7ca14a-b71e-424c-adb9-035e912b8f00",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,3000,39200,"COLUSA","CA","95932"
"PATTERN ENERGY GROUP LP","org_rg_8998","f250119b-009d-48e3-84a7-075a9e70b3c0",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,25000,25000,"San Francisco","CA","94111-1308"
"PATTERN ENERGY GROUP SERVICES LP","org_rg_8998","14722ee5-9a2b-4faf-be50-eea16ca0ae28",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1000,25000,"San Francisco","CA","94111"
"SOLAR ENERGY INDUSTRIES ASSOCIATION CALIFORNIA PAC","org_rg_8999","73ec8164-ac3b-42e3-b408-f5c33b23a960",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy","1327739",1,15000,15000,"Washington","DC","20005-3815"
"SOLAR ENERGY INDUSTRIES ASSOCIATION, INC. CALIFORNIA PAC","org_rg_8999","69635215-8877-481f-819e-2a0e8484e1d8",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1000,15000,"Washington","DC","20005"
"ASSN OF CALIFORNIA SCHOOL ADMINISTRATORS PAC","org_rg_90","f6d8ad00-8aa4-47d4-a371-a5b23db82998",NA,"adding_to_existing",FALSE,FALSE,FALSE,"same_contributor_id","842151",1,5900,78400,"Sacramento","CA","95814"
"ASSOCIATION OF CA SCHOOL ADMINISTRATORS PAC","org_rg_90","f6d8ad00-8aa4-47d4-a371-a5b23db82998",NA,"adding_to_existing",FALSE,FALSE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","842151",3,23600,78400,"Sacramento","CA","95814"
"ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS PAC","org_rg_90","f6d8ad00-8aa4-47d4-a371-a5b23db82998","ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","842151",10,103200,78400,"Burlingame | Sacramento","CA","94010-1613 | 95814 | 95814-4503"
"ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS PAC SMALL CONTRIBUTOR COMMITTEE","org_rg_90","f6d8ad00-8aa4-47d4-a371-a5b23db82998","ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS","adding_to_existing",FALSE,TRUE,FALSE,"same_contributor_id","842151",10,79900,78400,"Sacramento","CA","95814"
"ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS POLITICAL ACTION COMMITTEE","org_rg_90","f6d8ad00-8aa4-47d4-a371-a5b23db82998","ASSOCIATION OF CALIFORNIA SCHOOL ADMINISTRATORS","adding_to_existing",FALSE,TRUE,FALSE,"map1_bridge | same_contributor_id | same_contributor_id","842151",9,120300,78400,"Burlingame | Sacramento | SACRAMENTO","CA","94010-1613 | 95814 | 95814-2814"
"REDWOOD EMPIRE CHAPTER CAMFT","org_rg_9000","a6259567-a1ef-47ec-8df4-0771e0a57422",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,250,5000,"Rohnert Park","CA","94928"
"REDWOOD EMPIRE CHAPTER NECA","org_rg_9000","5d82c50b-22b1-4592-88b1-272d6d49a856",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,5000,5000,"Pataluma","CA","94952"
"AMES CONSTRUCTION","org_rg_9003","7b66cf4b-0b25-4e96-9a15-1f1116ecf822",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,742.5,13412.03,"Corona","CA","92880"
"BUTTE CONSTRUCTION COMPANY","org_rg_9003","0f17cdd1-2011-4c88-8023-befe4f4f1fd8",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,819.75,13412.03,"Chico","CA","95928"
"EVRA CONSTRUCTION","org_rg_9003","66c5be5c-ada5-479f-ae4b-633d792c4e38",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,353,13412.03,"Brisbane","CA","94005"
"FARR CONSTRUCTION COMPANY","org_rg_9003","7e75947f-676e-4fc3-ab38-500e12250264",NA,"new_entity",FALSE,FALSE,FALSE,"internal_fuzzy",NA,1,1098,13412.03,"Sparks","NV","89431"
