entity_name,canonical_name,entity_id,Contributor.ID,review_group_id,to_add_status,confirmed_link,flag,entity_status,confirmed,conflicting_contributor_ids,is_conflict,n_contributions,link_methods,total_amount,max_single_recipient,city,state,zip,notes
TDH CONSTRUCTION INC.,NA,81b42dd9-a912-40e1-bb58-389a3a5cda9c,NA,org_rg_9003_t,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,75,13412.03,Sacramento,CA,95815,
TK CONSTRUCTION,NA,d84da8f1-7540-418c-a8ab-872791700a9c,NA,org_rg_9003_u,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,844.35,13412.03,San Bernardino,CA,92427,
TSE CONSTRUCTION,NA,d7e9fdd9-666a-46b2-91cb-6c30d4e77336,NA,org_rg_9003_v,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,353,13412.03,San Leandro,CA,94579,
TTS CONSTRUCTION CORP,TTS CONSTRUCTION,c19f8254-b261-41f7-9283-80b191e86474,NA,org_rg_9003_w,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,499.93,13412.03,Lodi,CA,95240,
TTS CONSTRUCTION CORPORATION,TTS CONSTRUCTION,c19f8254-b261-41f7-9283-80b191e86474,NA,org_rg_9003_w,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,519,13412.03,Lodi,CA,95240,
"WARD CONSTRUCTION, INC.",NA,34348b4f-a0ff-41ef-8457-db6b417ddbed,NA,org_rg_9003_x,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,409.95,13412.03,Richmond,CA,94804,
"AGL ENGINEERING, INC.",NA,3f11f5bf-4418-4a9e-9241-fdfda36c8819,NA,org_rg_9011_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,266,5555,San Francisco,,94124,
C2R ENGINEERING INC,NA,2f10de3b-de1e-421d-bc1a-b3f2d235a771,NA,org_rg_9011_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,583,5555,Los Alto,CA,94024,
"CMAG ENGINEERING, INC.",NA,bcaad4b1-8e3b-4a0b-b911-46e75da4616e,NA,org_rg_9011_c,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,160,5555,Watsonville,CA,95076,
"DARCO ENGINEERING, INC.",NA,4bfef53a-d9a6-4dbd-9a53-3704064adda6,NA,org_rg_9011_d,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,112.5,5555,San Marino,CA,91108,
"FTF ENGINEERING, INC.",NA,f0fc40be-518f-4669-9f36-a80ca6a2a9c2,NA,org_rg_9011_e,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,596,5555,San Francisco,CA,94102,
HP ENGINEERING INC.,NA,c160fa0b-00c7-4486-b9ef-1b58f0525dc9,NA,org_rg_9011_f,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,120,5555,Redlands,CA,92374,
"P2S ENGINEERING, INC.",NA,760fe01d-8117-48ac-b307-fee487344c34,NA,org_rg_9011_g,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2922,5555,Long Beach,CA,90815,
"R&F ENGINEERING, INC.",NA,ea3bf8f3-37fa-4cff-874f-d53252b1e53a,NA,org_rg_9011_h,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,120,5555,Roseville,CA,95661,
"RGF ENGINEERING, INC.",NA,07e60a94-4358-4585-a7ea-6f175acd78df,NA,org_rg_9011_i,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,30,5555,Brea,CA,92821,
"RK ENGINEERING, INC.",NA,f6bcb88b-b957-4589-8294-098d275d52d1,NA,org_rg_9011_j,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,891,5555,San Francisco,CA,94124,
"SRK ENGINEERING, INC.",NA,4c45ff0c-86d0-494f-b6af-0d3b66063e6b,NA,org_rg_9011_k,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,807.45,5555,Escondido,CA,92029,
TSAC ENGINEERING,NA,ec45758a-e1f2-4ba8-b147-649288fe0a13,NA,org_rg_9011_l,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1204,5555,San Diego,CA,92131,
VST ENGINEERING INC.,NA,138408c1-a4b2-469e-a817-0fa0f6542bcf,NA,org_rg_9011_m,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,403,5555,Oakland,CA,94612,
BAY ENGINEERING LLC(DANIEL CORNILSEN),NA,c60e7cbf-6459-4b41-a46b-b1281a4e251f,NA,org_rg_9011_n,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,452,5555,San Francisco,CA,94121,
"BAY TECH ENGINEERING, INC.",NA,aa71a3c2-c1e2-4533-a767-be312525f331,NA,org_rg_9011_o,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,519,5555,San Francisco,CA,94124,
HENSEL PHELPS (RESTRICTED USE ACCOUNT),HENSEL PHELPS,01f4f383-04dc-4b2c-b7a3-4a79c2d83b48,NA,org_rg_9032,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,10420.85,16620.85,Irvine,CA,92612,
HENSEL PHELPS - RUA,HENSEL PHELPS,01f4f383-04dc-4b2c-b7a3-4a79c2d83b48,NA,org_rg_9032,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6200,16620.85,Irvine,CA,92612,
MERIDIAN GROWERS,MERIDIAN GROWERS,4e53ff0c-1a75-4a1a-8012-468cf47de0fb,NA,org_rg_9035,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,7500,12500,Madera,CA,93637,
MERIDIAN NUT GROWERS,MERIDIAN GROWERS,4e53ff0c-1a75-4a1a-8012-468cf47de0fb,NA,org_rg_9035,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5000,12500,Madera,CA,93637,
"Q METRICS, INC.",QMETRICS,14029136-3ea5-4e13-a543-fb7548439d8d,NA,org_rg_9037,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6000,12000,San Diego,CA,92101,
QMETRICS INC.,QMETRICS,14029136-3ea5-4e13-a543-fb7548439d8d,NA,org_rg_9037,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6000,12000,San Diego,CA,92101,
A AND A PROPERTY MANAGEMENT,NA,b2df9467-bdda-4755-9d26-7136d1e9611d,NA,org_rg_9041_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,512,250000,Fresno,CA,93704,
A AND J PROPERTY MANAGERS,NA,dd2a65f1-a573-4730-93b3-e1e6f75e4b57,NA,org_rg_9041_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,588,250000,Carmichael,CA,95608,
ABACUS PROPERTY MANAGEMENT,NA,5fd1e52b-6d4a-4d07-8fbb-3f49226684c5,NA,org_rg_9041_c,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,594,250000,San Francisco,CA,94127-2221,
ACP PROPERTY MANAGEMENT COMPANY,NA,9d3c8adf-6404-4ea8-9479-fb560659e934,NA,org_rg_9041_d,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,332.5,250000,Santa Ana,CA,92704,
ALFORD PROPERTY MANAGEMENT,NA,d3fbec2d-1993-4ff7-b2ec-d1bf7ba32376,NA,org_rg_9041_e,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,115.5,250000,Garden Grove,CA,92841,
ALL BAY PROPERTY MANAGEMENT CORP.,NA,6d07c0fe-addf-46ad-ab2b-743c4f72378d,NA,org_rg_9041_f,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,216,250000,Castro Valley,CA,94552,
ALTA PROPERTY MANAGEMENT,NA,d4351193-f9c4-4ff0-89cc-2d7f454fc4b8,NA,org_rg_9041_g,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,195,250000,San Francisco,CA,94105,
API PROPERTY MANAGEMENT,NA,f451f43d-47e1-4ddd-994a-63f6fd4d6172,NA,org_rg_9041_h,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2092,250000,Newport Beach,CA,92660,
ARROYO PROPERTY MANAGEMENT INC.,NA,4fd0dd52-23e1-4b03-97a4-19fab33dd4f1,NA,org_rg_9041_i,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,114,250000,Pasadena,CA,91101,
B2RE PROPERTY MANAGEMENT,NA,884bba17-accf-4bc6-ab86-072caf84bcfb,NA,org_rg_9041_j,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,654,250000,Los Angeles,CA,90066,
BERRO PROPERTY MANAGEMENT,NA,fd13beea-3714-4f77-9a7a-7a74488ef7b5,NA,org_rg_9041_k,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,140,250000,Longe Beach,CA,90807,
BETTER PROPERTY MANAGEMENT,NA,db0a8b7c-ff73-4bd1-9a68-6bfae16269fc,NA,org_rg_9041_l,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,202,250000,San Francisco,CA,94114,
BRIGHT PROPERTY MANAGEMENT INC.,NA,49cb962a-4511-4aa2-b188-0a15a107bc96,NA,org_rg_9041_m,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,267,250000,Sacramento,CA,95822,
"CAL PROPERTY MANAGEMENT, INC.",NA,dae4acc9-82c8-475b-8c37-110b8a863bcb,NA,org_rg_9041_n,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1005,250000,Salinas,CA,93901,
CAL-WESTERN PROPERTY MANAGEMENT,NA,866a44ce-83ec-4ca2-a777-98450cd667a2,NA,org_rg_9041_o,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2853,250000,San Jose,CA,95128,
CM PROPERTY MANAGEMENT INC.,NA,d3191ae8-04b0-49e6-b46d-c7ccd77c8289,NA,org_rg_9041_p,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1506,250000,San Jose,CA,95125,
"DAKOTA PROPERTY MANAGEMENT, INC.",NA,f077bb86-1c4a-44f3-939b-804601f9d73e,NA,org_rg_9041_q,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,117,250000,San Marino,CA,91108,
E.E.N. PROPERTY MANAGEMENT INC.,NA,a82d557f-fa1f-45de-a10a-83e5476334a7,NA,org_rg_9041_r,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1389,250000,Antioch,CA,94509,
ELLIS PROPERTY MANAGEMENT COMPANY (SCOTT ELLIS JR.),NA,8d834c53-8241-46aa-84d0-f4ac74007d66,NA,org_rg_9041_s,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1828,250000,Madera,CA,93638-9470,
"HCA PROPERTY MANAGEMENT, INC.",NA,9ade99bf-e00c-4f52-bcbe-46368785b314,NA,org_rg_9041_t,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,250,250000,Novato,CA,94945-3142,
HOMS PROPERTY MANAGEMENT LLC (MATT TOLLESTRUP),NA,8f97021a-46b7-42ed-a5c6-efbe900539c6,NA,org_rg_9041_u,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,250,250000,San Diego,CA,92127,
J AND R PROPERTY MANAGEMENT,NA,c4c78184-7d7a-4e42-bff9-a1e22edef8ee,NA,org_rg_9041_v,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,402,250000,Sacramento,CA,95818,
JR AND K PROPERTY MGMT LLC (JOHN H. SEUNG),JR AND K PROPERTY MANAGEMENT,d775518e-e262-4cfa-9311-81a11bb6eb7d,NA,org_rg_9041_y,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,165,250000,Los Angeles,CA,90049,can't find this company
JR AND K PROPERTY MGMT LLC * (JOHN H. SEUNG),JR AND K PROPERTY MANAGEMENT,d775518e-e262-4cfa-9311-81a11bb6eb7d,NA,org_rg_9041_y,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,165,250000,Los Angeles,CA,90049,can't find this company
"JD PROPERTY MANAGEMENT, INC.",NA,0e11dd17-44aa-44c8-9ecd-cb90177807aa,NA,org_rg_9041_w,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,560,250000,Costa Mesa,CA,92626,
JM PROPERTY MANAGEMENT,NA,69661589-05a8-4e55-bc53-c2fc77c410ac,NA,org_rg_9041_x,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,130,250000,San Diego,CA,92110,
KAMAP PROPERTY MANAGEMENT,NA,23bcea42-9256-44af-b527-932d936c1c7b,NA,org_rg_9041_a1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,870,250000,Goleta,CA,93117,
LANDLORD PROPERTY MANAGEMENT CO.,NA,7d107631-66a9-4eff-b990-514b53b76806,NA,org_rg_9041_b1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,400,250000,Turlock,CA,95380,
"MBS PROPERTY MANAGEMENT, INC.",NA,c06ca81e-549d-406d-bdf0-72c7655e898f,NA,org_rg_9041_c1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,100,250000,West Sacramento,CA,95691-5995,
MCR PROPERTY MANAGEMENT,NA,f3661304-6b43-4628-8485-f537b023b94c,NA,org_rg_9041_d1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,136,250000,Stockton,CA,95207,
"MNM PROPERTY MANAGEMENT, INC.",NA,830b6878-ef6f-4d4b-8dae-1829907089cc,NA,org_rg_9041_e1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,192,250000,Redwood City,CA,94063,
OLIVER PROPERTY MANAGEMENT,NA,2dacc524-5e98-4325-81d6-c8c631d72b88,NA,org_rg_9041_f1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,105,250000,Watsonville,CA,95076,
ONYX PROPERTY MANAGEMENT *,NA,0534ab77-6c31-445c-b8fa-5bae221e53b0,NA,org_rg_9041_g1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,366,250000,San Diego,CA,92121,
PPC PROPERTY MANAGEMENT,NA,97792f44-b114-4adf-9b5d-8694bada9c23,NA,org_rg_9041_h1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,548,250000,Sacramento,CA,95823,
PRANDI PROPERTY MANAGEMENT,NA,339aa953-00ed-476d-a0df-fe0eede754e9,NA,org_rg_9041_i1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,200,250000,San Rafael,CA,94901,
RCS PROPERTY MANAGEMENT,NA,cbdd85d8-e010-45a6-abf0-0942d09af75b,NA,org_rg_9041_j1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,172,250000,St Helena,CA,94574,
"REG PROPERTY MANAGEMENT, INC.",NA,5ab0d264-21c0-4645-97b9-284ef6c15cf0,NA,org_rg_9041_k1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,356,250000,San Luis Obispo,CA,93401,
REGENCY PROPERTY MANAGEMENT*,REGENCY PROPERTY MANAGEMENT,0626b654-09fc-47ea-895f-6fe4eed0ab1c,NA,org_rg_9041_l1,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1026,250000,Fresno,CA,93705,
"REGENCY PROPERTY MANAGEMENT, INC.:COPPER BEACH FRESNO",REGENCY PROPERTY MANAGEMENT,0626b654-09fc-47ea-895f-6fe4eed0ab1c,NA,org_rg_9041_l1,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,264,250000,Tustin,CA,92780,
S AND L PROPERTY MANAGEMENT COMPANY LLC (ROBERT LINK),NA,7cd39f63-4f1b-4430-adde-c1b2764e5df3,NA,org_rg_9041_m1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,975,250000,San Francisco,CA,94118,
"SUTRO PROPERTY MANAGEMENT, INC",NA,dde7ac7b-3ced-4d4b-a2e0-190d37306ed5,NA,org_rg_9041_n1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,930,250000,San Francisco,CA,94188-5373,
"THR PROPERTY MANAGEMENT, LP",NA,3d96afc1-0a52-4f29-a80a-b7a064c95409,NA,org_rg_9041_o1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,250000,250000,Tempe,AZ,85284,
TRUE HAVEN PROPERTY MANAGEMENT,NA,236a8d17-ae88-4c86-9033-655c0cbfdbef,NA,org_rg_9041_p1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,100,250000,Davis,CA,95616,
UKIYO PROPERTY MANAGEMENT,NA,7d93ad86-3cf9-4be0-bd58-38afa4bbdb5b,NA,org_rg_9041_q1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,117,250000,Oakland,CA,94612,
UNIT E PROPERTY MANAGEMENT,NA,f84a334f-175a-41b7-a98c-42888302f1b0,NA,org_rg_9041_r1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,147,250000,Redondo Beach,CA,90277,
"WESTERN MANAGEMENT PROPERTIES, INC.",NA,cc52fcad-a063-4bde-a6f0-ae16c143df13,NA,org_rg_9041_s1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,645,250000,Oakland,CA,94612-1243,
WYMAN PROPERTY MANAGEMENT INC.,NA,2c1e9944-69a3-464c-8695-f027eabc0b26,NA,org_rg_9041_t1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,837,250000,Napa,CA,94559,
TRUE PROPERTY MANAGEMENT,NA,47dac0a0-cadb-424f-9855-dcf49b867537,NA,org_rg_9041_u1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,455,250000,Newport Beach,CA,92663,
WESTERN PROPERTY MANAGEMENT,NA,db9e3676-3ebd-49d9-95ff-e0e5ad41d704,NA,org_rg_9041_v1,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,688,250000,Aptos,CA,95003,
NEUROCRINE BIOSCIENCE,NEUROCRINE BIOSCIENCES,1a175454-549a-4fee-a7ab-a1f1c095356e,NA,org_rg_9063,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy,10000,10000,San Diego,CA,92130,
NEUROCRINE BIOSCIENCES INC.,NEUROCRINE BIOSCIENCES,1a175454-549a-4fee-a7ab-a1f1c095356e,NA,org_rg_9063,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,1,internal_fuzzy,1000,10000,San Diego,CA,92130,
"RMV COMMUNITY DEVELOPMENT CO, INC.",RMV COMMUNITY DEVELOPMENT CO,d5e8ac4b-852c-4edf-9d7f-9017b088ac96,NA,org_rg_9083,in existing map,yes,more than one canonical name,adding_to_existing,TRUE,FALSE,FALSE,1,internal_fuzzy,9800,9800,San Juan Capistrano,CA,92675,
"RMV COMMUNITY DEVELOPMENT COMPANY, INC. AND AFFILIATED ENTITIES",RMV COMMUNITY DEVELOPMENT CO,d5e8ac4b-852c-4edf-9d7f-9017b088ac96,NA,org_rg_9083,add to map,yes,more than one canonical name,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy,3000,9800,SAN JUAN CAPISTRANO,CA,92675,
RELATED COMPANIES OF CALIFORNIA LLC(BILL WITTE),RELATED CALIFORNIA,012d3c51-3f9f-499f-ad24-2d29a3596d2e,NA,org_rg_9084,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,9800,9800,Irvine,CA,92612,
THE RELATED COMPANIES OF CALIFORNIA LLC (BEN FAYDOCK),RELATED CALIFORNIA,012d3c51-3f9f-499f-ad24-2d29a3596d2e,NA,org_rg_9084,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2500,9800,Irvine,CA,92612-1097,
RPAC ALMOND HANDLER & PROCESSOR,RPAC ALMONDS,c3dbe637-2082-4fbe-b0fb-454d5050cc1e,NA,org_rg_9085,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5000,5000,Los Banos,CA,93635,
RPAC ALMOND HANDLERS & PROCESSORS,RPAC ALMONDS,c3dbe637-2082-4fbe-b0fb-454d5050cc1e,NA,org_rg_9085,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2500,5000,Los Banos,CA,93635,
BOEHRINGER INGELHEIM,BOEHRINGER INGELHEIM,a0ac37b0-8b58-452d-8a18-845109cf2839,NA,org_rg_9086,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,map1_bridge,1037,19600,Ripon,CA,95366,
"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC USA",BOEHRINGER INGELHEIM,a0ac37b0-8b58-452d-8a18-845109cf2839,NA,org_rg_9086,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,9800,19600,Ridgefield,CT,6877,
"BOEHRINGER INGELHEIM PHARMACEUTICALS, INC.",BOEHRINGER INGELHEIM,a0ac37b0-8b58-452d-8a18-845109cf2839,NA,org_rg_9086,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy | map1_bridge,9800,19600,Ridgefield,CT,6877,
CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS - ORANGE COUNTY CHAPTER,NA,86052064-5f7c-4158-b47c-d0e01a45d735,NA,org_rg_9087_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5000,8000,Westminster,CA,92683,Choosing not to group different chapters. Also not adding to the 'CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS' entity - keep chapter separate
CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS - SAN FRANCISCO BAY AREA,NA,60ef9f78-3493-4067-a160-045a10877c2e,NA,org_rg_9087_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,3000,8000,Oakland,CA,94608,Choosing not to group different chapters. Also not adding to the 'CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS' entity - keep chapter separate
EDUCATIONAL EMPLOYEES CREDIT UNION (INDEP EXPENDITURE ACCOUNT),EDUCATIONAL EMPLOYEES CREDIT UNION,9dd2c736-e97f-41bc-a111-bfbb46292ae8,NA,org_rg_9098,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,10200,20000,Clovis,CA,93612,
EDUCATIONAL EMPLOYEES CU,EDUCATIONAL EMPLOYEES CREDIT UNION,9dd2c736-e97f-41bc-a111-bfbb46292ae8,NA,org_rg_9098,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,9800,20000,Fresno,CA,93711,
NAFTEX OPERATING COMPANY,NAFTEX OPERATING COMPANY,a7c4720d-e9ec-43db-8c2c-e25545139285,NA,org_rg_9128,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5000,11566,Bakersfield,CA,93307,
"NAFTEX OPERATING COMPANY, INC.",NAFTEX OPERATING COMPANY,a7c4720d-e9ec-43db-8c2c-e25545139285,NA,org_rg_9128,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,11566,11566,Los Angeles,CA,90067,
EMMERSON CONSTRUCTION INC.,NA,7b044b4b-c078-4a07-893b-0635533bd7bd,NA,org_rg_9129_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,5000,5000,Carlsbad,CA,92011,
MANSON CONSTRUCTION CO.,NA,51c0f7ee-2b74-47d8-87c1-4e8b9c4b19de,NA,org_rg_9129_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2954.55,5000,Seattle,WA,98134,
SAARMAN CONSTRUCTION LTD,NA,76d6d702-664e-473a-a7bd-a3f62597e747,NA,org_rg_9129_c,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1308,5000,San Francisco,CA,94102,
TURMAN CONSTRUCTION CO,NA,91632ad5-37ae-4423-9989-0852381f7f38,NA,org_rg_9129_d,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1000,5000,Bakersfield,CA,93309-4004,
"REPUBLIC SERVICES INC. , AND AFFILIATED ENTITIES",REPUBLIC SERVICES,5830aadd-4aa4-4518-908d-5434bb58749a,NA,org_rg_9130,add to map,yes,,adding_to_existing,FALSE,FALSE,FALSE,1,internal_fuzzy,1000,9800,SACRAMENTO,CA,95814,
"REPUBLIC SERVICES, INC.",REPUBLIC SERVICES,5830aadd-4aa4-4518-908d-5434bb58749a,NA,org_rg_9130,in existing map,yes,,adding_to_existing,TRUE,FALSE,FALSE,1,internal_fuzzy,9800,9800,Phoenix,AZ,85054,
RANCH MOBILEHOME PARK,NA,51e150ef-7793-4f3b-86ea-dcf7662a4cf0,NA,org_rg_9143_a,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,666,5661,Thousand Oaks,CA,91360,
RANCHO BENICIA MOBILEHOME PARK,NA,e3a94ecc-332e-486c-9f35-a93a4b17b615,NA,org_rg_9143_b,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2043,5661,Benicia,CA,94510-3302,
RANCHO CHICO MOBILEHOME PARK,NA,fa2c9e8c-9ff7-453a-9cc0-01a87b10c839,NA,org_rg_9143_c,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1908,5661,Chico,CA,95973-0370,
RANCHO GRANADA MOBILEHOME PARK,NA,c778cd24-fa5d-4344-92dd-342c4d4918a0,NA,org_rg_9143_d,don't add,no,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,1044,5661,Carpinteria,CA,93013,
RANCHO SANTA TERESA MHP,RANCHO SANTA TERESA MOBILE HOME PARK,0292adc5-60eb-4ce8-87b6-9d4611a022ba,NA,org_rg_9144_e,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2826,5526,San Jose,CA,95136-4203,
RANCHO SANTA TERESA MOBILEHOME PARK,RANCHO SANTA TERESA MOBILE HOME PARK,0292adc5-60eb-4ce8-87b6-9d4611a022ba,NA,org_rg_9144_e,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,2700,5526,San Jose,CA,95136-4203,
SILICON VALLEY VILLAGE MHP,SILICON VALLEY VILLAGE MOBILE HOME PARK,4b027556-d8ce-488e-993c-3e419cd08010,NA,org_rg_9148,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6507,13014,San Jose,CA,95134-1367,
SILICON VALLEY VILLAGE MOBILEHOME PARK,SILICON VALLEY VILLAGE MOBILE HOME PARK,4b027556-d8ce-488e-993c-3e419cd08010,NA,org_rg_9148,add to map,yes,,new_entity,FALSE,FALSE,FALSE,1,internal_fuzzy,6507,13014,San Jose,CA,95134-1367,
CALIFORNIA BUSINESS PROPERTIES ASSOC. PAC,CALIFORNIA BUSINESS PROPERTIES ASSOCIATION,65b752b6-a338-4b1a-bc84-38f86020e66c,850288,org_rg_92,don't add,yes,,new_entity,FALSE,FALSE,FALSE,1,same_contributor_id,5900,8000,Sacramento,CA,95814,
